source_authors_abbreviated,source_year,source_authors,source_title,source_reference,source_url,cited_authors,cited_title,cited_reference
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Perez, W. F., Fidalgo, A. P., Kovac, R., & Nico, Y. C. (2015","The transfer of Cfunc contextual control through equivalence relationsJournal of the Experimental Analysis of Behavior, 103, 511–523https://doi.org/10.1002/jeab.150.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Perez, W. F., Tomanari, G. Y., & Vaidya, M. (2015","Effects of select and reject control on equivalence class formation and transfer of functionJournal of the Experimental Analysis of Behavior, 104, 146–166https://doi.org/10.1002/jeab.284.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Perez, W. F., Kovac, R., Nico, Y., Caro, D. M., Fidalgo, A. P., Linares, I. ... de Rose, J. C. (2017","The transfer of Crel contextual control (same opposite, less then, more than through equivalence relations. Journal of the Experimental Analysis of Behavior, 108, 318–334. https://doi.org/10.1002/jeab.164.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Power, P. M., Harte, C., Barnes-Holmes, D., & Barnes-Holmes, Y. (2017","Combining the implicit relational assessment procedure and the recording of event related potentials in the analysis of racial bias: A preliminary studyThe Psychological Record, 67, 499–506https://doi.org/10.1007/s40732-017-0252-1.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Roddy, S., Stewart, I., & Barnes-Holmes, B. (2011","Facial reactions reveal that slim is good but fat is not bad: Implicit and explicit measures of body-size biasEuropean Journal of Social Psychology, 41, 688–694https://doi.org/10.1002/ejsp.839.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Sidman, M. (1987","Two choices are not enoughBehavior Analyst, 22, 11–18.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Sidman, M. (1994","Equivalence relations and behavior: A research historyBoston, MA: Authors Cooperative.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Sidman, M., & Tailby, W. (1982","Conditional discrimination vsmatching to sample: An expansion of the testing paradigmJournal of the Experimental Analysis of Behavior, 37, 5–22https://doi.org/10.1901/jeab.1982.37-5.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Silveira, M. V., Mackay, H. A., & de Rose, J. C. (2018","Measuring the transfer of meaning through members of equivalence classes merged via a class-specific reinforcement procedureLearning & Behavior, 46, 157–170https://doi.org/10.3758/s13420-017-0298-6.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Vahey, N. A., Barnes-Holmes, D., Barnes-Holmes, Y., & Stewart, I. (2009","A first test of the implicit relational assessment procedure (IRAP as a measure of self-esteem: Irish prisoner groups and university students. The Psychological Record, 59, 371–388. https://doi.org/10.1007/BF03395670.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Vahey, N. A., Nicholson, E., & Barnes-Holmes, D. (2015","A meta-analysis of criterion effects for the implicit relational assessment procedure (IRAP in the clinical domain. Journal of Behavior Therapy and Experimental Psychiatry, 48, 59–65. https://doi.org/10.1016/j.jbtep.2015.01.004.",
Perez et al. (2019),2019,"Perez, W., Henrique de Almeida, J., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silvam M. A., Lima, N. D. P., de Almeida, R. B. M., Montan, R. N. M., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-018-0304-1,"Vervoort, E., Vervliet, B., Bennett, M., & Baeyens, F. (2014","Generalization of human fear acquisition and extinction within a novel arbitrary stimulus categoryPLoS One, 9(5, e96569. https://doi.org/10.1371/journal.pone.0096569.",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Aron A, Aron EN, & Smollan D (1992","Inclusion of other in the self scale and the structure of interpersonal closenessJournal of Personality and Social Psychology, 63, 596-612Doi: 10.1037/0022-3514.63.4.596 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Barbero-Rubio A, López-López J, Luciano C, & Eisenbeck N (2016","Perspective-taking measured by implicit rela- tional assessment procedure (IRAP. The Psychological Record, 66, 1-10. Doi: 10.1007/s40732-016-0166-3 Barnes-Holmes D, Barnes-Holmes Y, Stewart I, & Boles S (2010. A sketch of the implicit relational assessment procedure (IRAP and the relational elaboration and coherence (REC model. The Psychological Record, 60, 527-542. Doi: 10.1007/BF03395726",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Barnes-Holmes D, Hayden E, Barnes-Holmes Y, & Stewart I (2008","The implicit relational assessment procedure (IRAP as a response-time and event-related-potentials methodology for testing natural verbal relations: A preliminary study. The Psychological Record, 58, 497-516. Doi: 10.1007/BF03395634",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Borji A, Sihite DN, & Itti L (2013","What stands out in a scene? A study of human explicit saliency judgmentVision Research, 91, 62-77Doi: 10.1016/j.visres.2013.07.016Epub 2013 Aug 15.",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Finn M, & Barnes-Holmes D (2019","Predicting-and-influencing patterns of arbitrarily applicable relational re- sponding in individual performances in the Implicit Relational Assessment ProcedurePaper presented at the Association for Contextual Behavioral World Conference, Dublin, Ireland.",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Hayes SC, Barnes-Holmes D, & Roche B (2001",Relational frame theory: A post-Skinnerian account of human language and cognitionNew York: Kluwer Academic.,
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,Hershler O & Hochstein S (2005,"At first sight: A high-level pop out effect for facesVision Research, 45, 1707-1724Doi: 10.1016/j.visres.2004.12.021",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,Hughes S & Barnes-Holmes D (2016,"Relational frame theory: The basic accountIn R Zettle, SC Hayes, D Barnes- Holmes, & T Biglan (Eds., Wiley Handbook of Contextual Behavioral Science (pp. 176-232. Cambridge, MA: Wiley-Blackwell. Doi: 10.1002/9781118489857.ch9",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Hussey I, Barnes-Holmes D, & Barnes-Holmes Y (2015","From relational frame theory to implicit attitudes and back again: Clarifying the link between RFT and IRAP researchCurrent Opinion in Psychology, 2, 11-15Doi: 10.1016/j.copsyc.2014.12.009",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Kavanagh D, Barnes-Holmes Y, Barnes-Holmes D, McEnteggart C, & Finn M (2018","Exploring differential trial type effects and the impact of a read-aloud procedure on deictic relational responding on the IRAPThe Psychological Record, 68, 163-176Doi: 10.1007/s40732-018-0276-1",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Kavanagh D, Roelandt A, Van Raemdonck L, Barnes-Holmes Y, Barnes-Holmes D, & McEnteggart C (in press",The on-going search for perspective-taking IRAPs: Exploring the potential of the natural language IRAPThe Psychological Record,
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,Maloney E & Barnes-Holmes D (2016,"Exploring the behavioral dynamics of the implicit relational assessment procedure: The role of relational contextual cues versus relational coherence indicators as response optionsThe Psychological Record, 66, 1-9Doi: 10.1007/s40732-016-0180-5 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Remue J, De Houwer J, Barnes-Holmes D, Vanderhasselt M, & De Raedt R (2013","Self-esteem revisited: Performance on the implicit relational assessment procedure as a measure of self-versus ideal self-related cognitions in dysphoriaCognition and Emotion, 27, 1441-1449Doi: 10.1080/02699931.2013.786681 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Remue J, Hughes S, De Houwer J, & De Raedt R (2014","To be or want to be: Disentangling the role of actual versus ideal self in implicit self-esteemPLoS ONE, 9, e108837Doi: 10.1371/journal.pone.0108837 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Santos A, Mier D, Kirsch P, & Meyer-Lindenberg A (2011","Evidence for a general face salience signal in human amygdalaNeuroimage, 54, 3111-3116Doi:10.1016/j.neuroimage.2010.11.024 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Scanlon G, McEnteggart C, Barnes-Holmes Y, & Barnes-Holmes D. (2014","Using the implicit relational assessment procedure (IRAP to assess implicit gender bias and self-esteem in typically-developing children and children in ADHD and with dyslexia. Behavioral Development Bulletin, 19, 48-59. Doi: 10.1037/h0100577 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Timko CA, England EL, Herbert JD, & Forman EM (2010","The implicit relational assessment procedure as a measure of self-esteemThe Psychological Record, 60, 679-698Doi: org/10.1007/BF03395739 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Vahey N, Barnes-Holmes D, Barnes-Holmes Y, & Stewart I (2009","A first test of the implicit relational assessment procedure (IRAP as a measure of self-esteem: Irish prisoner groups and university students. The Psycho- logical Record, 59, 371-388. Doi: org/10.1007/BF03395670 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Vahey N, Nicholson E, & Barnes-Holmes D (2015","A meta-analysis of criterion effects for the implicit relational assessment procedure (IRAP in the clinical domain. The Journal of Behavior Therapy and Experimental Psychiatry, 48, 59-65. Doi: 10.1016/j.jbtep.2015.01.004 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,"Van der Kaap-Deeder J, De Houwer J, Hughes S, Spruyt A, & Vansteenkiste M (2018","The development and vali- dation of an implicit measure of competence need satisfactionMotivation and Emotion, 42, 615-637Doi: 10.1007/s11031-018-9685-3 ",
Kavanagh et al. (2019c),2019,"Kavanagh, D., Matthyssen, N., More, T., Barnes-Holmes, Y., Barnes-Holmes, D., McEnteggart, C., & Vastano, R. (2019)",Exploring the Use of Pictures of Self and Other in the IRAP: Reflecting upon the Emergence of Differential Trial Type Effects ,,,World Health Organisation (2017,Process of translation and adaptation of instrumentsRetrieved from http://wwwwho.int/substance_abuse/research_tools/translation/en/ ,
